행정동_코드,지역명,2023,2024,2025,3년_증감,총_상주인구_수,총_직장_인구_수,총_유동인구_수,10인_이상_가구_수,1인_가구_수,2인_가구_수,3인_가구_수,4인_가구_수,5인_가구_수,6인_가구_수,7인_가구_수,8인_가구_수,9인_가구_수,총_가구_수,1인_가구_비중,직장인구_상주인구_비,유동인구_상주인구_비,학원_매출,학원_매출_비중,상권특성,경쟁수준,활동인구,활동인구_대비_편의점
11350710,노원구 상계9동,1,1,1,0,19664,1074.0,1764587,0.0,2570.0,2451.0,1825.0,1199.0,185.0,31.0,10.0,1.0,3.0,8275.0,0.31057401812688823,0.054617575264442636,89.73693043124491,1670000362.0,0.08780507199292002,학원·교육형,중간,20738.0,0.04822065772977143
11350720,노원구 상계10동,1,1,1,0,18184,413.0,1997677,0.0,2252.0,2232.0,1667.0,1182.0,182.0,38.0,16.0,3.0,2.0,7574.0,0.29733298125165036,0.022712274527056753,109.85905191377034,606208904.0,0.12834231797626033,학원·교육형,중간,18597.0,0.053772113781792766
11380510,은평구 녹번동,8,8,8,0,36092,4336.0,6326802,2.0,7762.0,4508.0,2902.0,1805.0,336.0,85.0,21.0,3.0,2.0,17426.0,0.4454263743831057,0.12013742657652665,175.29652000443312,473729630.0,0.014077049102003086,주거형,중간,40428.0,0.19788265558523796
11380520,은평구 불광1동,6,8,8,2,37509,1769.0,5025915,0.0,6935.0,4389.0,2948.0,1812.0,399.0,77.0,16.0,4.0,2.0,16582.0,0.41822458087082376,0.04716201444986536,133.99224186195312,1680938298.0,0.03449089792587116,주거형,고밀·경쟁 지속,39278.0,0.20367635826671418
11380530,은평구 불광2동,1,1,1,0,26600,2497.0,5143179,0.0,7195.0,3512.0,1986.0,1050.0,278.0,51.0,12.0,3.0,0.0,14087.0,0.5107545964364307,0.09387218045112782,193.3525939849624,518860064.0,0.014966682342585209,주거형,중간,29097.0,0.034367804240987045
11380551,은평구 갈현1동,7,5,5,-2,14470,2238.0,5255649,0.0,3454.0,1789.0,1091.0,685.0,146.0,28.0,6.0,1.0,0.0,7200.0,0.4797222222222222,0.1546648237733241,363.2100207325501,663602968.0,0.014190320859586627,유동 중심형,중간,16708.0,0.29925784055542254
11380552,은평구 갈현2동,5,7,5,0,27415,3191.0,5913963,4.0,5186.0,3439.0,2213.0,1451.0,342.0,59.0,19.0,2.0,2.0,12717.0,0.4078005818982464,0.11639613350355645,215.71997081889478,8204027179.0,0.1342576652838053,학원·교육형,중간,30606.0,0.16336666013200027
11380560,은평구 구산동,2,2,2,0,31429,1973.0,5247816,5.0,5007.0,3595.0,2580.0,1703.0,431.0,94.0,20.0,6.0,3.0,13444.0,0.3724337994644451,0.06277641668522702,166.97368672245378,1015016665.0,0.06202264707797664,주거형,중간,33402.0,0.05987665409256931
11380570,은평구 대조동,7,6,7,0,27359,1871.0,12420998,0.0,8792.0,3652.0,1786.0,989.0,224.0,55.0,14.0,4.0,0.0,15516.0,0.5666408868265017,0.06838700244891992,454.0004386125224,2475077669.0,0.03952051193479884,1인가구형,중간,29230.0,0.23947998631542936
11380580,은평구 응암1동,4,6,5,1,32659,2298.0,5195466,3.0,6322.0,3816.0,2636.0,1805.0,419.0,79.0,19.0,6.0,4.0,15109.0,0.418426103646833,0.07036345264704982,159.08221317247924,1713747532.0,0.04210678475293402,주거형,중간,34957.0,0.14303286895328546
11380590,은평구 응암2동,4,4,2,-2,27329,481.0,3960622,3.0,3103.0,2762.0,2645.0,1936.0,381.0,76.0,15.0,6.0,3.0,10930.0,0.2838975297346752,0.017600351275202167,144.9237805993633,317635340.0,0.019759819760194024,주거형,저밀·상대적 여유,27810.0,0.0719165767709457
11380600,은평구 응암3동,11,10,10,-1,23429,1446.0,7463607,1.0,6606.0,3046.0,1671.0,927.0,211.0,49.0,12.0,3.0,0.0,12526.0,0.5273830432699984,0.061718383200307314,318.56276409577873,1097810431.0,0.01981547059497675,유동 중심형,고밀·경쟁 완화,24875.0,0.4020100502512563
11380625,은평구 역촌동,10,11,9,-1,43767,3452.0,11321196,1.0,8790.0,5674.0,3775.0,2326.0,580.0,102.0,22.0,5.0,5.0,21280.0,0.4130639097744361,0.07887220965567665,258.66968263760367,3202909919.0,0.0652364421099069,주거형,고밀·경쟁 완화,47219.0,0.19060124102585824
11380631,은평구 신사1동,3,3,2,-1,26462,1400.0,5737884,1.0,4566.0,3339.0,2250.0,1385.0,326.0,65.0,16.0,5.0,1.0,11954.0,0.3819641960849925,0.05290605396417505,216.8348575315547,409133838.0,0.017873458368903486,주거형,저밀·상대적 여유,27862.0,0.07178235589692053
11380632,은평구 신사2동,5,4,4,-1,18907,863.0,2622674,1.0,3474.0,2378.0,1635.0,1038.0,212.0,44.0,16.0,1.0,2.0,8801.0,0.39472787183274627,0.045644470302004546,138.71444438567727,323649914.0,0.027068866311579953,주거형,중간,19770.0,0.20232675771370762
11380640,은평구 증산동,5,5,6,1,18240,1939.0,2834083,0.0,2281.0,1777.0,1258.0,957.0,282.0,48.0,14.0,3.0,0.0,6620.0,0.3445619335347432,0.10630482456140351,155.37735745614034,479861509.0,0.03422687073245328,주거형,중간,20179.0,0.2973388175826354
11380650,은평구 수색동,3,3,2,-1,20440,176.0,2454828,1.0,2317.0,2406.0,1929.0,1512.0,332.0,62.0,15.0,4.0,0.0,8578.0,0.27010958265329915,0.008610567514677104,120.09921722113504,0.0,0.0,주거형,저밀·상대적 여유,20616.0,0.09701202949165696
11380690,은평구 진관동,5,7,8,3,54368,1216.0,6697611,6.0,6707.0,4754.0,4404.0,4220.0,1115.0,236.0,47.0,13.0,4.0,21506.0,0.31186645587277967,0.022366097704532076,123.19031415538552,2951181886.0,0.0974260068059389,학원·교육형,고밀·경쟁 지속,55584.0,0.14392630972941856
11410520,서대문구 천연동,3,2,2,-1,16547,1130.0,3212534,2.0,3043.0,1913.0,1430.0,951.0,195.0,39.0,9.0,3.0,0.0,7585.0,0.4011865524060646,0.0682903245301263,194.14600833988035,317866002.0,0.016726134876221415,주거형,저밀·상대적 여유,17677.0,0.11314137014199242
11410555,서대문구 북아현동,0,0,0,0,15401,918.0,26535149,0.0,2807.0,1674.0,1441.0,910.0,152.0,27.0,7.0,1.0,1.0,7020.0,0.39985754985754984,0.05960651905720408,1722.9497435231478,1068790420.0,0.07445096067318654,학원·교육형,중간,16319.0,0.0
11410565,서대문구 충현동,7,10,9,2,19682,11142.0,10746254,1.0,5064.0,2074.0,1461.0,1014.0,240.0,46.0,10.0,1.0,1.0,9912.0,0.5108958837772397,0.5661010059953256,545.9940046743217,256929133.0,0.008362606612390166,오피스형,고밀·경쟁 지속,30824.0,0.29198027511030367
11410585,서대문구 신촌동,30,19,15,-15,20135,1629.0,10581648,3.0,12178.0,1559.0,729.0,449.0,110.0,36.0,6.0,6.0,1.0,15077.0,0.8077203687736287,0.08090389868388378,525.5350384901913,1865983280.0,0.014364926255165151,1인가구형,고밀·경쟁 완화,21764.0,0.6892115419959566
11410615,서대문구 연희동,11,12,10,-1,33724,9207.0,8843908,2.0,10700.0,3725.0,2247.0,1426.0,364.0,69.0,24.0,11.0,2.0,18570.0,0.57619816908993,0.27301031906060963,262.24374332819355,1954729721.0,0.03211089402506436,1인가구형,고밀·경쟁 완화,42931.0,0.23293191400153734
11410620,서대문구 홍제1동,2,0,0,-2,24704,1814.0,5384895,1.0,4267.0,2920.0,2135.0,1388.0,309.0,74.0,21.0,5.0,0.0,11120.0,0.3837230215827338,0.07342940414507772,217.97664345854923,1092050129.0,0.04418883784693974,주거형,저밀·상대적 여유,26518.0,0.0
11410640,서대문구 홍제3동,3,3,2,-1,17665,821.0,3589686,0.0,3028.0,2064.0,1564.0,1000.0,220.0,40.0,10.0,4.0,0.0,7930.0,0.38184110970996216,0.04647608264930654,203.20894424002265,1283869957.0,0.016401986875421812,주거형,저밀·상대적 여유,18486.0,0.10818998160770313
11410655,서대문구 홍제2동,4,4,3,-1,13186,334.0,2338935,1.0,1790.0,1392.0,1116.0,746.0,163.0,29.0,5.0,1.0,0.0,5243.0,0.3414075910738127,0.025329895343546186,177.38017594418324,1477825366.0,0.1402672462515851,학원·교육형,중간,13520.0,0.22189349112426035
11410660,서대문구 홍은1동,3,3,3,0,22158,3106.0,4064357,0.0,3667.0,2784.0,2084.0,1374.0,324.0,73.0,25.0,2.0,1.0,10334.0,0.3548480743177859,0.1401751060565033,183.42616662153625,818242118.0,0.041570939078516916,주거형,중간,25264.0,0.1187460417986067
11410685,서대문구 홍은2동,7,7,8,1,28505,1790.0,4623700,0.0,5250.0,3131.0,2257.0,1619.0,363.0,84.0,17.0,2.0,2.0,12725.0,0.412573673870334,0.0627960007016313,162.20663041571655,4903689207.0,0.22269412947070114,학원·교육형,고밀·경쟁 지속,30295.0,0.26406997854431424
11410690,서대문구 남가좌1동,3,3,3,0,16699,1312.0,1265629,0.0,1397.0,1376.0,1632.0,1420.0,303.0,54.0,17.0,3.0,1.0,6203.0,0.2252136063195228,0.07856757889693994,75.79070603030121,0.0,0.0,주거형,중간,18011.0,0.16656487701959913
11410700,서대문구 남가좌2동,3,4,4,1,29083,1052.0,6194336,0.0,5569.0,2895.0,2490.0,1858.0,344.0,60.0,13.0,3.0,3.0,13235.0,0.42077823951643367,0.03617233435340233,212.98820616855207,2318574857.0,0.07557317922605804,학원·교육형,중간,30135.0,0.1327360212377634
11410710,서대문구 북가좌1동,2,2,2,0,17563,537.0,2716782,0.0,1699.0,1693.0,1672.0,1298.0,290.0,68.0,12.0,4.0,1.0,6737.0,0.25218940181089505,0.030575641974605706,154.6878095997267,2096536301.0,0.5498215170083913,학원·교육형,중간,18100.0,0.11049723756906077
11410720,서대문구 북가좌2동,4,4,6,2,30673,1071.0,9198516,1.0,6221.0,3747.0,2441.0,1551.0,366.0,72.0,18.0,3.0,2.0,14422.0,0.4313548744972958,0.03491670198545953,299.8896749584325,4977077500.0,0.12115514240090086,학원·교육형,중간,31744.0,0.18901209677419353
11440555,마포구 아현동,3,3,3,0,28335,5852.0,7711312,0.0,3857.0,3149.0,2946.0,1984.0,291.0,65.0,23.0,4.0,3.0,12322.0,0.31301736731050156,0.2065290277042527,272.1479442385742,1731657940.0,0.047430465344039205,주거형,중간,34187.0,0.08775265451779916
11440565,마포구 공덕동,10,10,9,-1,36426,9286.0,12052148,1.0,9166.0,4063.0,2874.0,1902.0,353.0,67.0,29.0,1.0,2.0,18458.0,0.496586845812114,0.2549277988250151,330.8666337231648,508207973.0,0.010346270132468702,유동 중심형,고밀·경쟁 완화,45712.0,0.19688484424221211
11440585,마포구 도화동,5,6,7,2,20443,13155.0,3919091,0.0,3756.0,2161.0,1774.0,1236.0,268.0,64.0,15.0,5.0,1.0,9280.0,0.4047413793103448,0.6434965513867827,191.70821308027197,1126156972.0,0.01735135626985806,오피스형,중간,33598.0,0.20834573486517055
11440590,마포구 용강동,7,8,7,0,21098,15056.0,5648742,1.0,3427.0,2021.0,1985.0,1486.0,252.0,54.0,17.0,3.0,1.0,9247.0,0.37060668324862117,0.7136221442790786,267.73826903023985,5458166459.0,0.06390432495149176,오피스형,중간,36154.0,0.19361619737788352
11440600,마포구 대흥동,4,4,4,0,14719,3405.0,7461423,1.0,5598.0,1422.0,803.0,635.0,131.0,16.0,5.0,1.0,0.0,8612.0,0.6500232234091965,0.2313336503838576,506.9245872681568,3668233686.0,0.06591370061130705,1인가구형,중간,18124.0,0.22070183182520417
11440610,마포구 염리동,6,7,6,0,16719,2245.0,5676830,0.0,3256.0,1560.0,1457.0,1197.0,198.0,29.0,15.0,2.0,0.0,7714.0,0.42208970702618615,0.13427836593097672,339.54363299240384,3943809983.0,0.17868789322895715,학원·교육형,중간,18964.0,0.31638894747943475
11440630,마포구 신수동,1,1,1,0,22046,3516.0,4801286,0.0,4028.0,2279.0,1970.0,1414.0,264.0,52.0,10.0,2.0,4.0,10023.0,0.40187568592237854,0.1594847137802776,217.78490429102786,1974184648.0,0.11537303519918618,학원·교육형,중간,25562.0,0.03912056959549331
11440655,마포구 서강동,8,11,12,4,24556,3223.0,6251903,1.0,6011.0,2427.0,1998.0,1395.0,251.0,65.0,16.0,9.0,1.0,12174.0,0.4937571874486611,0.1312510180811207,254.59777651083238,1853274900.0,0.05438596576372283,주거형,고밀·경쟁 지속,27779.0,0.4319809928363152
11440660,마포구 서교동,36,41,41,5,24037,25701.0,17215576,0.0,10227.0,2552.0,1254.0,791.0,163.0,44.0,15.0,4.0,3.0,15053.0,0.6793994552580881,1.069226608977826,716.2115072596414,13933030989.0,0.03777035566215586,1인가구형,고밀·경쟁 지속,49738.0,0.8243194338332864
11440680,마포구 합정동,9,8,9,0,16310,4480.0,4345602,0.0,5062.0,2044.0,1068.0,573.0,144.0,34.0,6.0,1.0,1.0,8933.0,0.5666629351841487,0.27467811158798283,266.43789086450033,893922187.0,0.013590351960636238,1인가구형,중간,20790.0,0.4329004329004329
11440690,마포구 망원1동,10,10,8,-2,19151,3418.0,6675902,0.0,5293.0,2428.0,1264.0,804.0,185.0,42.0,10.0,3.0,1.0,10030.0,0.5277168494516451,0.17847631977442432,348.59286721320035,451378390.0,0.008258722017308963,유동 중심형,고밀·경쟁 완화,22569.0,0.3544685187646772
11440700,마포구 망원2동,4,4,3,-1,17917,3947.0,5436766,1.0,3393.0,2188.0,1304.0,1049.0,190.0,42.0,9.0,4.0,0.0,8180.0,0.41479217603911983,0.22029357593347101,303.4417592230842,897875803.0,0.02733256547381604,주거형,중간,21864.0,0.13721185510428102
11440710,마포구 연남동,10,8,8,-2,14202,3795.0,6472654,1.0,5096.0,1635.0,845.0,508.0,126.0,17.0,6.0,3.0,4.0,8241.0,0.6183715568498969,0.26721588508660754,455.75651316715954,108950361.0,0.0030054389278128847,1인가구형,고밀·경쟁 완화,17997.0,0.4445185308662555
11440720,마포구 성산1동,6,8,9,3,18543,5565.0,5996631,0.0,4876.0,2250.0,1325.0,850.0,230.0,37.0,17.0,7.0,2.0,9594.0,0.5082343131123619,0.3001132502831257,323.39055169066495,1092372105.0,0.0418188171276776,오피스형,고밀·경쟁 지속,24108.0,0.3733200597312096
11440730,마포구 성산2동,6,5,6,0,38537,1511.0,6315492,1.0,9876.0,4274.0,3016.0,1988.0,417.0,80.0,20.0,3.0,0.0,19675.0,0.5019567979669631,0.03920907180112619,163.88125697381736,1908021922.0,0.0386437834212873,주거형,중간,40048.0,0.14982021574111065
11440740,마포구 상암동,14,13,12,-2,29662,16189.0,5255543,1.0,4864.0,2772.0,2434.0,2056.0,484.0,86.0,17.0,8.0,2.0,12724.0,0.3822697265011003,0.5457824826377183,177.18100600094397,2350897927.0,0.029179098863195783,오피스형,고밀·경쟁 완화,45851.0,0.26171730169461954
11470510,양천구 목1동,11,10,10,-1,30276,16732.0,4399803,1.0,1679.0,1944.0,3111.0,2968.0,480.0,85.0,23.0,6.0,0.0,10297.0,0.1630572011265417,0.5526489628748844,145.3231272294887,18504637016.0,0.23502044185808782,학원·교육형,고밀·경쟁 완화,47008.0,0.2127297481279782
11470520,양천구 목2동,10,10,9,-1,28816,3311.0,5998419,2.0,5613.0,3223.0,2279.0,1652.0,332.0,63.0,30.0,6.0,1.0,13201.0,0.42519506098022875,0.11490144364242087,208.1627915047196,383660318.0,0.013787120699312337,주거형,고밀·경쟁 완화,32127.0,0.2801382015127463
11470530,양천구 목3동,4,6,6,2,21206,1687.0,5064708,1.0,4399.0,2601.0,1721.0,1096.0,226.0,42.0,12.0,4.0,2.0,10104.0,0.4353721298495645,0.079552956710365,238.83372630387626,1111236106.0,0.031090577685189642,주거형,중간,22893.0,0.2620888481195125
11470540,양천구 목4동,9,9,6,-3,24428,2148.0,5641166,0.0,3380.0,2120.0,2063.0,1857.0,363.0,79.0,16.0,5.0,1.0,9884.0,0.3419668150546338,0.08793188144751923,230.93032585557557,2969341823.0,0.09693424938988326,학원·교육형,중간,26576.0,0.22576760987357014
11470550,양천구 목5동,2,2,1,-1,40702,15114.0,4744998,2.0,1776.0,2571.0,4088.0,4230.0,662.0,139.0,29.0,5.0,4.0,13506.0,0.13149711239449133,0.37133310402437225,116.5789887474817,45167407016.0,0.6237113592128294,학원·교육형,저밀·상대적 여유,55816.0,0.017916009746309303
11470560,양천구 신월1동,4,5,6,2,19365,2220.0,3944208,0.0,4909.0,2450.0,1442.0,820.0,167.0,36.0,5.0,1.0,2.0,9832.0,0.4992880390561432,0.11463981409759876,203.67714949651432,1240890212.0,0.038215062755423135,주거형,중간,21585.0,0.27797081306462823
11470570,양천구 신월2동,1,1,1,0,20779,1994.0,3850761,1.0,2867.0,2241.0,1779.0,1363.0,329.0,64.0,23.0,4.0,2.0,8673.0,0.33056612475498676,0.0959622695991145,185.31984214832283,928385172.0,0.054751049850574524,주거형,중간,22773.0,0.043911649760681515
11470580,양천구 신월3동,1,0,0,-1,14261,1178.0,2588710,3.0,4045.0,1756.0,884.0,568.0,167.0,31.0,3.0,2.0,0.0,7459.0,0.5422978951602091,0.08260290302222846,181.52373606338966,159801914.0,0.013033873611107345,1인가구형,저밀·상대적 여유,15439.0,0.0
11470590,양천구 신월4동,3,3,3,0,17445,1153.0,3219494,0.0,1802.0,1880.0,1613.0,1140.0,265.0,59.0,7.0,2.0,1.0,6769.0,0.26621362091889494,0.06609343651476067,184.5511034680424,1601277249.0,0.07768596439893465,학원·교육형,중간,18598.0,0.1613076674911281
11470600,양천구 신월5동,5,4,4,-1,13979,1313.0,2898280,0.0,2540.0,1629.0,1121.0,794.0,195.0,43.0,8.0,4.0,1.0,6335.0,0.40094711917916337,0.09392660419200229,207.33099649474212,1473039619.0,0.09767759283115639,학원·교육형,중간,15292.0,0.2615746795710175
11470610,양천구 신월6동,1,3,3,2,13867,597.0,810274,0.0,1237.0,1407.0,1365.0,1052.0,225.0,31.0,3.0,1.0,0.0,5321.0,0.23247509866566435,0.04305184971515108,58.431816542871566,285985238.0,0.01403236417589842,주거형,중간,14464.0,0.20741150442477876
11470611,양천구 신월7동,4,4,4,0,18588,2610.0,2048951,0.0,3918.0,2658.0,1468.0,773.0,174.0,35.0,8.0,3.0,0.0,9037.0,0.433550957176054,0.14041316978695934,110.22977189584678,528455067.0,0.03538268533015831,주거형,중간,21198.0,0.18869704689121616
11470620,양천구 신정1동,2,3,3,1,19716,12831.0,3000200,1.0,1381.0,1375.0,1867.0,1896.0,322.0,60.0,14.0,5.0,1.0,6922.0,0.19950881248194163,0.6507912355447353,152.17082572529924,3754095078.0,0.11503625736027583,학원·교육형,중간,32547.0,0.09217439395335975
11470630,양천구 신정2동,3,5,4,1,18773,14182.0,4161072,2.0,1601.0,1371.0,1648.0,1800.0,309.0,46.0,9.0,6.0,2.0,6794.0,0.23564910214895496,0.7554466521067491,221.6519469450807,7134990329.0,0.22893629636922364,학원·교육형,중간,32955.0,0.12137763617053558
11470640,양천구 신정3동,5,5,7,2,49523,2055.0,7113018,2.0,5524.0,5089.0,4255.0,3462.0,804.0,128.0,27.0,8.0,3.0,19302.0,0.28618795979691225,0.041495870605577204,143.63059588474042,3213542248.0,0.07939815499198477,학원·교육형,중간,51578.0,0.1357167784714413
11470650,양천구 신정4동,15,15,16,1,31687,6204.0,10315271,0.0,8457.0,3846.0,2316.0,1409.0,341.0,69.0,21.0,6.0,2.0,16467.0,0.5135725997449444,0.19579007163821124,325.5363713825859,6759076742.0,0.0876396247190569,학원·교육형,고밀·경쟁 지속,37891.0,0.422263862130849
11470670,양천구 신정6동,6,7,8,2,23959,,1921925,2.0,1118.0,1820.0,2440.0,2321.0,358.0,75.0,19.0,9.0,2.0,8164.0,0.13694267515923567,,80.21724612880337,5608157657.0,0.6824793380409411,학원·교육형,고밀·경쟁 지속,23959.0,0.3339037522434158
11470680,양천구 신정7동,2,2,1,-1,28275,349.0,2843638,0.0,3486.0,2802.0,2560.0,2168.0,348.0,60.0,13.0,8.0,2.0,11447.0,0.3045339390233249,0.012343059239610963,100.57075154730327,16216824740.0,0.35871974646133303,학원·교육형,저밀·상대적 여유,28624.0,0.034935718278367806
11500510,강서구 염창동,12,12,12,0,41250,2625.0,8055365,0.0,5185.0,3744.0,3950.0,3319.0,517.0,90.0,19.0,3.0,1.0,16828.0,0.30811742334204895,0.06363636363636363,195.28157575757575,4245498141.0,0.06421207013579755,주거형,중간,43875.0,0.27350427350427353
11500520,강서구 등촌1동,4,4,3,-1,24933,6016.0,4377382,1.0,8371.0,2890.0,1720.0,1081.0,189.0,30.0,10.0,3.0,0.0,14295.0,0.5855893669115075,0.24128664821722215,175.5657963341756,460109529.0,0.0037895127958022068,1인가구형,중간,30949.0,0.09693366506187599
11500530,강서구 등촌2동,3,4,4,1,19312,2781.0,3851931,0.0,3348.0,2146.0,1691.0,1113.0,252.0,68.0,15.0,4.0,1.0,8638.0,0.38758971984255614,0.14400372825186414,199.4579018227009,989217264.0,0.08991310398009764,학원·교육형,중간,22093.0,0.18105282216086543
11500535,강서구 등촌3동,9,9,10,1,29390,12234.0,7159372,1.0,7461.0,3758.0,2094.0,1381.0,257.0,50.0,19.0,4.0,2.0,15027.0,0.49650628868037533,0.4162640353861858,243.59891119428377,4067084472.0,0.0654392996012762,오피스형,고밀·경쟁 지속,41624.0,0.24024601191620218
11500540,강서구 화곡1동,13,13,9,-4,50743,3939.0,15716871,1.0,15730.0,6479.0,3487.0,1818.0,424.0,103.0,37.0,7.0,1.0,28087.0,0.560045572684872,0.0776264706461975,309.7347614449284,1744655820.0,0.01955549432228173,1인가구형,고밀·경쟁 완화,54682.0,0.16458798141984565
11500550,강서구 화곡2동,2,1,2,0,17041,1788.0,3762504,0.0,3579.0,2177.0,1345.0,837.0,223.0,26.0,9.0,1.0,2.0,8199.0,0.43651664837175264,0.10492341998708996,220.7912681180682,1053381077.0,0.08793544939422565,학원·교육형,중간,18829.0,0.10621913006532477
11500560,강서구 화곡3동,6,3,2,-4,21093,2985.0,3450347,0.0,4054.0,2424.0,1622.0,1152.0,308.0,73.0,21.0,2.0,2.0,9658.0,0.41975564299026713,0.14151614279618832,163.57782202626464,1812960876.0,0.06089562236036418,주거형,저밀·상대적 여유,24078.0,0.08306337735692333
11500570,강서구 화곡4동,2,3,3,1,19720,2098.0,3685160,0.0,4296.0,2645.0,1539.0,867.0,183.0,46.0,10.0,3.0,2.0,9591.0,0.4479199249296215,0.1063894523326572,186.87423935091277,792959217.0,0.020770150590368405,주거형,중간,21818.0,0.137501145842882
11500590,강서구 화곡본동,8,10,10,2,32956,2037.0,8121496,1.0,9040.0,3977.0,2292.0,1402.0,333.0,64.0,16.0,7.0,3.0,17135.0,0.527575138605194,0.061809685641461345,246.43451875227575,1079981299.0,0.030776821006165536,주거형,고밀·경쟁 지속,34993.0,0.28577144000228616
11500591,강서구 화곡6동,10,10,7,-3,24357,6872.0,5592162,2.0,7065.0,2920.0,1842.0,1301.0,247.0,57.0,11.0,6.0,1.0,13452.0,0.525200713648528,0.2821365521205403,229.5915753171573,182866397.0,0.00481013910084727,주거형,중간,31229.0,0.22415062922283774
11500593,강서구 화곡8동,4,5,6,2,23468,1853.0,10456932,0.0,5288.0,3170.0,1740.0,983.0,231.0,51.0,21.0,3.0,0.0,11487.0,0.46034647862801426,0.07895858189875575,445.5825805351969,218093612.0,0.006501752272024901,유동 중심형,중간,25321.0,0.2369574661348288
11500603,강서구 가양1동,18,20,18,0,33880,5314.0,3038875,1.0,14444.0,2950.0,1942.0,1325.0,277.0,58.0,17.0,4.0,3.0,21021.0,0.6871224014081156,0.15684769775678867,89.6952479338843,167098639.0,0.0015047264974234606,1인가구형,중간,39194.0,0.4592539674439965
11500604,강서구 가양2동,3,2,2,-1,13460,,1917285,0.0,4823.0,1845.0,757.0,378.0,71.0,32.0,10.0,2.0,2.0,7920.0,0.6089646464646464,,142.44316493313522,81646753.0,0.0037782286064058975,1인가구형,저밀·상대적 여유,13460.0,0.1485884101040119
11500605,강서구 가양3동,4,4,4,0,14189,265.0,1522364,0.0,3798.0,2245.0,1004.0,414.0,61.0,14.0,4.0,1.0,0.0,7541.0,0.5036467312027583,0.018676439495383747,107.29184579603918,127233159.0,0.009266085755801047,주거형,중간,14454.0,0.2767400027674
11500611,강서구 발산1동,6,6,6,0,35643,6493.0,5403377,0.0,3468.0,3468.0,3079.0,2831.0,593.0,101.0,28.0,4.0,1.0,13573.0,0.2555072570544463,0.18216760654265915,151.59714389922286,8566040796.0,0.048569377532234274,주거형,중간,42136.0,0.1423960508828555
11500615,강서구 우장산동,15,12,10,-5,43709,3048.0,7217707,0.0,4970.0,3995.0,3972.0,3605.0,656.0,123.0,30.0,13.0,3.0,17367.0,0.2861749294639258,0.06973392207554509,165.13091125397514,6581493388.0,0.2189152987478881,학원·교육형,고밀·경쟁 완화,46757.0,0.21387171974249847
11500620,강서구 공항동,13,13,13,0,29436,5425.0,5445697,0.0,6115.0,3079.0,2291.0,1704.0,413.0,81.0,21.0,3.0,0.0,13707.0,0.4461224192018677,0.18429813833401276,185.00125696426144,661703565.0,0.016111826739784018,주거형,중간,34861.0,0.37290955509021545
11500630,강서구 방화1동,10,11,12,2,41828,4242.0,7065046,1.0,5093.0,4270.0,3498.0,2871.0,683.0,129.0,19.0,7.0,1.0,16572.0,0.3073256094617427,0.10141531988141915,168.90709572535144,2943703611.0,0.04966435285685108,주거형,고밀·경쟁 지속,46070.0,0.2604731929672238
11500640,강서구 방화2동,8,10,8,0,22596,1301.0,3895935,1.0,6622.0,2927.0,1588.0,960.0,234.0,55.0,14.0,4.0,1.0,12406.0,0.5337739803320973,0.05757656222340237,172.41702071163039,119227707.0,0.0042973928745874525,주거형,중간,23897.0,0.33477005481859645
11500641,강서구 방화3동,6,5,5,-1,21991,2019.0,2348911,1.0,5354.0,2868.0,1634.0,965.0,201.0,64.0,6.0,6.0,1.0,11100.0,0.48234234234234236,0.09181028602610158,106.81237779091447,211806132.0,0.016252744285914233,주거형,중간,24010.0,0.20824656393169513
11530510,구로구 신도림동,12,14,13,1,35977,9248.0,6336361,0.0,4074.0,3583.0,3381.0,2790.0,453.0,120.0,20.0,9.0,1.0,14431.0,0.28230891830088006,0.2570531172693665,176.12255051838676,5991370318.0,0.1681521924603281,학원·교육형,고밀·경쟁 지속,45225.0,0.28745163073521285
11530520,구로구 구로1동,2,4,4,2,20519,,1932876,0.0,2548.0,2217.0,1824.0,1477.0,267.0,48.0,11.0,5.0,2.0,8399.0,0.3033694487438981,,94.1993274526049,944218674.0,0.0815474177200777,학원·교육형,중간,20519.0,0.1949412739412252
11530530,구로구 구로2동,9,10,10,1,22380,10594.0,8902548,1.0,6436.0,2938.0,1554.0,823.0,217.0,45.0,11.0,2.0,2.0,12029.0,0.535040319228531,0.4733690795352994,397.79034852546914,41191616.0,0.00023646654804451774,1인가구형,고밀·경쟁 지속,32974.0,0.3032692424334324
11530540,구로구 구로3동,14,13,13,-1,23287,62687.0,7666393,1.0,8512.0,2488.0,1415.0,881.0,210.0,32.0,13.0,1.0,1.0,13554.0,0.6280064925483252,2.691931120367587,329.21342379868594,887036316.0,0.0052973699840274426,1인가구형,고밀·경쟁 완화,85974.0,0.15120850489682927
11530550,구로구 구로4동,9,9,9,0,18646,1298.0,7046680,0.0,5459.0,2520.0,1277.0,624.0,120.0,37.0,10.0,1.0,0.0,10048.0,0.5432921974522293,0.06961278558403947,377.91912474525367,825435119.0,0.015409334693780084,1인가구형,중간,19944.0,0.4512635379061372
11530560,구로구 구로5동,8,9,9,1,28952,12925.0,6771834,0.0,8503.0,3307.0,2131.0,1270.0,269.0,68.0,23.0,5.0,3.0,15579.0,0.5457988317607035,0.44642857142857145,233.8986598507875,751512206.0,0.0069957428182413255,1인가구형,고밀·경쟁 지속,41877.0,0.2149151085321298
